YEAR,DESCRIPTION,WEIGHT,UNITS,1,2,3,4,5,6,7,8,9,10,11,12
2018,SOUR,750,12,0,0,1,0,2,0,0,0,4,2,0,0
2018,NATURAL,700,12,24,40,36,57,30,39,21,40,25,30,35,34
2018,NATURAL,1,12,40,31,54,37,63,52,43,70,33,29,25,33
2018,NATURAL,200,24,8,2,8,9,2,7,5,5,0,12,7,4
2018,SWEET,750,12,6,2,5,22,30,5,7,19,8,11,1,10
2018,SALTED,750,12,9,5,12,5,6,25,6,30,12,6,16,9
2018,SPICY,750,12,3,1,0,2,2,12,0,21,13,46,42,53
2018,SOUR,750,12,0,1,0,0,1,1,1,1,19,5,2,20
2018,NATURAL,700,12,12,14,8,10,27,23,10,32,12,15,18,17
2018,NATURAL,1,12,10,10,18,8,10,10,11,7,14,12,35,18
2018,NATURAL,200,24,8,6,0,0,9,4,0,9,10,1,1,0
2018,SWEET,750,12,11,4,0,16,11,2,0,3,9,0,3,4
2018,SALTED,750,12,4,4,9,2,9,5,6,6,5,4,10,18
2018,SPICY,750,12,0,0,0,0,4,1,2,1,2,1,9,1
2018,SOUR,750,12,2,0,1,0,0,0,1,1,1,1,6,0
2018,NATURAL,700,12,38,8,29,50,32,32,33,22,20,20,20,28
2018,NATURAL,1,12,17,19,22,28,23,21,28,31,25,36,26,19
2018,NATURAL,200,24,25,4,20,0,17,7,9,6,13,7,3,5
2018,SWEET,750,12,0,2,12,19,10,8,34,20,10,10,8,23
2018,SALTED,750,12,19,11,19,15,6,15,13,5,7,1,11,12
2018,SPICY,750,12,1,2,5,1,5,7,10,3,3,2,4,5
2018,SOUR,750,12,7,0,3,0,0,1,4,4,5,2,1,3
2018,NATURAL,700,12,44,34,68,78,37,111,29,39,43,53,48,78
2018,NATURAL,1,12,48,14,14,18,26,30,43,30,67,37,70,64
2018,NATURAL,200,24,15,10,8,23,17,18,17,25,37,5,12,14
2018,SWEET,750,12,4,9,8,27,21,11,6,11,12,1,8,34
2018,SALTED,750,12,2,0,3,5,36,2,6,27,15,14,11,36
2018,SPICY,750,12,1,3,5,3,6,2,11,6,0,2,1,5
2018,SOUR,750,12,3,4,1,1,1,5,0,3,5,0,4,0
2016,NATURAL,1,12,1,1,2,5,5,2,5,2,4,5,4,6
2016,NATURAL,200,24,0,1,10,8,1,1,0,1,2,6,4,5
2016,SWEET,750,12,0,1,0,0,0,0,0,1,1,0,0,0
2017,NATURAL,700,12,6,0,2,3,2,5,9,2,7,4,15,7
2017,NATURAL,1,12,7,10,7,6,4,7,7,2,4,2,8,9
2017,NATURAL,200,24,4,1,0,2,2,0,0,6,4,11,16,2
2018,NATURAL,700,12,3,0,0,0,0,0,0,0,0,0,0,0
2018,NATURAL,700,12,16,14,23,28,34,16,21,15,16,18,9,9
2018,NATURAL,1,12,27,29,34,18,29,30,22,28,31,26,19,35
2018,NATURAL,200,24,13,1,2,0,0,0,2,2,4,0,0,0
2018,SWEET,750,12,6,2,1,12,8,2,5,4,2,2,1,4
2018,SALTED,750,12,3,1,2,3,2,0,0,1,1,1,2,0
2018,SPICY,750,12,1,6,6,1,1,1,0,1,0,2,1,1
2018,SOUR,750,12,1,2,4,2,1,2,1,3,4,1,0,0
2018,NATURAL,700,12,22,23,18,33,22,27,12,25,15,8,14,25
2018,NATURAL,1,12,13,7,3,5,8,5,21,18,13,14,21,36
2018,NATURAL,200,24,1,0,0,0,8,5,1,0,2,17,13,1
2018,SWEET,750,12,5,0,8,1,8,4,4,15,8,21,8,14
2018,SALTED,750,12,1,1,0,1,13,3,3,2,7,2,4,12
2018,SPICY,750,12,3,2,0,2,1,0,0,8,1,0,0,7
2018,SOUR,750,12,12,0,0,0,0,2,1,3,11,1,1,3
2018,NATURAL,700,12,11,8,17,40,27,25,11,14,7,58,20,30
2018,NATURAL,1,12,32,9,26,46,33,13,31,14,17,23,22,43
2018,NATURAL,200,24,2,0,5,2,5,18,13,4,15,2,1,0
2018,SWEET,750,12,10,5,8,19,20,10,7,11,4,3,8,39
2018,SALTED,750,12,3,6,4,3,1,2,4,5,8,3,15,9
2018,SPICY,750,12,0,0,0,0,6,2,1,0,0,0,0,5
2018,SOUR,750,12,1,0,1,1,6,0,1,0,36,9,1,18
2018,NATURAL,700,12,14,28,18,34,10,25,24,18,33,17,6,61
2018,NATURAL,1,12,30,31,26,20,26,44,33,43,36,54,43,64
2018,NATURAL,200,24,3,0,3,5,7,4,131,1,27,5,5,7
2018,SWEET,750,12,31,7,10,42,65,12,10,20,23,23,10,34
2018,SALTED,750,12,8,9,1,3,6,13,4,13,7,6,9,23
2018,SPICY,750,12,1,3,3,1,6,4,0,4,4,1,2,24
2018,SOUR,750,12,0,4,1,3,1,11,0,7,6,1,0,2
2018,NATURAL,700,12,15,8,9,13,5,5,4,0,1,2,5,26
2018,NATURAL,1,12,12,18,22,12,8,17,3,0,13,14,25,22
2018,NATURAL,200,24,10,0,0,1,0,0,0,0,4,0,0,0
2018,SWEET,750,12,4,0,0,3,0,2,0,0,12,2,5,5
2018,SALTED,750,12,1,0,1,2,4,0,0,0,0,0,4,2
2018,SPICY,750,12,6,2,0,0,0,2,1,0,0,1,3,2
2018,SOUR,750,12,1,4,0,2,0,0,0,0,17,3,0,4
2018,NATURAL,1,12,6,0,0,0,0,0,0,0,0,0,0,0
2018,NATURAL,200,24,2,0,0,0,0,0,0,0,0,0,0,0
2015,NATURAL,700,12,8,6,4,1,0,1,1,0,2,1,3,1
2015,NATURAL,1,12,0,3,6,6,3,4,3,1,0,1,1,1
2015,NATURAL,200,24,0,1,0,1,0,0,0,0,0,1,0,0
2018,NATURAL,700,12,6,6,33,2,8,11,1,4,2,2,7,3
2018,NATURAL,1,12,3,5,3,3,4,5,3,3,3,5,4,5
2018,NATURAL,200,24,5,0,0,1,0,0,1,0,2,0,0,1
2018,SWEET,750,12,4,0,0,15,1,0,3,1,2,0,0,2
2018,SALTED,750,12,7,1,3,6,8,5,3,0,3,1,1,3
2018,SPICY,750,12,1,0,0,0,2,0,0,0,2,0,0,1
2018,SOUR,750,12,0,0,1,1,1,0,0,0,0,0,0,0
2016,NATURAL,700,12,0,0,0,0,1,0,0,0,0,0,1,0
2016,NATURAL,1,12,1,0,0,0,0,1,1,0,2,0,0,1
2018,NATURAL,700,12,18,13,6,7,16,4,8,2,4,6,8,10
2018,NATURAL,1,12,12,13,12,14,27,25,13,8,12,9,13,8
2018,NATURAL,200,24,4,6,1,0,1,4,11,2,3,2,4,1
2018,SWEET,750,12,0,0,2,0,2,0,0,9,2,0,1,1
2018,SALTED,750,12,3,1,1,1,1,0,0,0,0,0,1,0
2018,SPICY,750,12,1,0,0,0,0,0,0,1,0,0,0,1
2018,NATURAL,700,12,4,3,9,5,7,1,1,0,3,3,3,5
2018,NATURAL,1,12,2,3,3,5,2,7,2,1,5,3,1,0
2018,NATURAL,200,24,21,4,4,4,10,1,5,5,3,1,1,6
2018,SWEET,750,12,1,0,0,3,0,0,0,3,1,0,0,0
2018,SALTED,750,12,0,0,0,0,3,0,0,0,2,0,1,1
2018,SPICY,750,12,0,1,0,0,0,0,0,0,0,0,0,0
2018,NATURAL,700,12,17,20,36,30,45,13,28,24,8,20,55,26
2018,NATURAL,1,12,13,13,10,13,7,6,11,19,12,24,13,13
2018,NATURAL,200,24,5,5,1,1,17,4,7,7,5,5,3,2
2018,SWEET,750,12,4,6,5,9,15,6,9,6,6,25,7,21
2018,SALTED,750,12,2,1,2,4,3,1,4,0,3,6,4,2
2018,SPICY,750,12,1,4,3,5,6,2,1,7,2,4,13,2
2018,SOUR,750,12,1,10,0,0,2,2,1,2,6,12,0,4
2018,NATURAL,700,12,15,18,8,0,0,8,27,44,44,39,30,14
2018,NATURAL,1,12,52,43,12,0,0,4,24,39,41,42,63,64
2018,NATURAL,200,24,6,8,0,0,0,0,18,6,3,1,5,1
2018,SWEET,750,12,5,2,2,0,0,5,8,7,11,12,18,24
2018,SALTED,750,12,32,9,1,0,0,0,10,3,8,1,9,15
2018,SPICY,750,12,2,4,0,0,0,0,12,1,0,0,1,0
2018,SOUR,750,12,0,0,0,0,0,0,2,0,0,2,0,0
2018,NATURAL,700,12,16,24,19,23,0,0,6,25,20,13,27,12
2018,NATURAL,1,12,12,13,38,11,0,0,5,34,22,18,26,43
2018,NATURAL,200,24,10,2,0,3,0,0,0,0,2,2,0,0
2018,SWEET,750,12,16,2,8,13,0,0,2,22,17,6,11,23
2018,SALTED,750,12,0,2,0,7,0,0,0,4,0,1,1,12
2018,SPICY,750,12,1,5,1,2,0,0,2,11,4,0,4,3
2018,SOUR,750,12,0,0,2,6,0,0,1,6,1,3,0,0
2018,NATURAL,700,12,19,3,27,20,37,29,15,16,11,8,10,24
2018,NATURAL,1,12,6,5,17,16,10,10,12,21,20,16,22,19
2018,NATURAL,200,24,19,2,4,1,4,1,4,2,4,3,3,4
2018,SWEET,750,12,4,4,14,8,8,5,2,7,4,1,6,7
2018,SALTED,750,12,2,1,2,3,5,2,3,0,3,3,1,6
2018,SPICY,750,12,6,0,0,0,0,1,0,1,0,0,0,1
2018,SOUR,750,12,0,0,0,0,0,1,1,0,8,0,0,0
2018,NATURAL,700,12,16,8,27,20,8,15,10,11,5,17,6,8
2018,NATURAL,1,12,5,3,4,8,8,14,14,17,16,16,18,15
2018,NATURAL,200,24,4,1,4,1,3,0,2,0,4,3,1,2
2018,SWEET,750,12,0,0,3,2,4,0,0,0,0,1,0,3
2018,SALTED,750,12,1,0,1,0,5,1,0,3,1,0,2,0
2018,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2018,NATURAL,700,12,0,0,0,0,0,1,0,0,0,0,0,0
2018,NATURAL,1,12,1,0,0,1,1,0,0,0,0,0,0,0
2018,NATURAL,700,12,46,50,57,42,64,52,27,44,35,38,30,46
2018,NATURAL,1,12,72,50,58,46,78,66,62,75,99,75,72,95
2018,NATURAL,200,24,14,18,1,0,0,1,12,7,13,2,3,0
2018,SWEET,750,12,16,8,13,51,17,9,35,23,20,19,6,11
2018,SALTED,750,12,6,6,2,21,25,7,34,4,15,7,6,9
2018,SPICY,750,12,3,5,2,4,4,0,11,3,1,3,3,3
2018,SOUR,750,12,3,2,0,1,0,0,3,1,9,0,1,0
2018,NATURAL,700,12,39,21,29,51,42,42,25,9,26,12,49,34
2018,NATURAL,1,12,32,18,49,36,57,67,48,59,66,49,129,104
2018,NATURAL,200,24,24,8,4,13,5,43,10,11,13,4,1,3
2018,SWEET,750,12,10,12,20,23,14,9,12,12,18,15,5,18
2018,SALTED,750,12,5,5,7,6,9,8,2,2,6,4,12,4
2018,SPICY,750,12,6,1,0,2,8,1,4,3,0,3,1,6
2018,SOUR,750,12,2,0,0,0,0,0,0,0,2,0,0,1
2018,NATURAL,700,12,3,4,2,3,2,5,2,3,1,1,3,5
2018,NATURAL,1,12,3,3,3,0,1,1,0,0,3,2,1,2
2018,NATURAL,200,24,1,0,1,0,0,0,0,2,1,0,0,1
2018,SWEET,750,12,0,0,0,0,0,2,0,1,0,1,0,1
2018,SALTED,750,12,0,0,0,0,1,0,0,0,0,0,1,0
2016,NATURAL,200,24,1,1,0,0,0,0,0,0,0,0,0,0
2017,NATURAL,700,12,0,0,0,0,1,0,0,0,0,0,0,0
2017,NATURAL,1,12,0,1,0,0,0,0,1,0,0,0,0,0
2018,NATURAL,700,12,0,0,0,0,0,1,0,0,0,0,0,0
2018,NATURAL,1,12,0,1,0,0,0,0,0,0,0,0,0,0
2015,NATURAL,700,12,1,2,4,0,6,3,6,7,5,6,4,5
2015,NATURAL,1,12,2,0,4,4,5,6,0,1,1,2,3,4
2015,NATURAL,200,24,3,0,1,3,2,5,8,6,6,9,6,3
2015,SWEET,750,12,0,0,3,0,0,0,0,2,0,1,0,0
2018,NATURAL,700,12,1,2,7,4,2,5,1,3,1,4,6,0
2018,NATURAL,1,12,5,4,9,3,3,3,10,9,15,6,10,6
2018,SWEET,750,12,0,1,1,0,0,1,0,0,0,0,2,1
2018,SALTED,750,12,1,0,0,1,1,0,0,0,1,0,0,0
2018,SPICY,750,12,2,4,0,0,6,4,2,1,0,1,0,0
2018,SOUR,750,12,1,1,0,0,0,0,0,0,8,0,1,8
2016,NATURAL,700,12,0,2,0,2,4,5,7,8,6,3,5,0
2016,NATURAL,1,12,1,2,1,4,0,1,0,2,0,3,0,2
2016,NATURAL,200,24,2,4,3,3,1,0,2,0,1,5,1,1
2016,SWEET,750,12,0,0,0,0,1,0,0,0,1,1,0,0
2017,NATURAL,700,12,0,0,3,3,4,7,9,9,11,6,19,11
2017,NATURAL,1,12,1,0,0,0,9,15,14,6,2,5,7,10
2018,NATURAL,700,12,6,0,3,14,13,8,3,3,4,3,6,2
2018,NATURAL,1,12,3,0,4,4,3,7,4,7,3,8,6,6
2018,NATURAL,200,24,4,1,0,0,0,2,2,4,0,3,1,4
2018,SWEET,750,12,1,0,0,2,9,3,0,1,0,1,0,0
2018,SALTED,750,12,0,0,1,2,0,2,0,0,0,0,2,2
2018,SPICY,750,12,0,0,1,0,1,1,0,4,3,0,0,0
2018,NATURAL,700,12,3,1,12,7,6,1,5,8,7,8,9,15
2018,NATURAL,1,12,3,3,5,1,6,6,13,9,9,8,4,5
2018,NATURAL,200,24,3,0,2,0,0,2,9,0,7,1,3,0
2018,SWEET,750,12,0,0,0,0,2,1,1,0,1,1,0,0
2018,SALTED,750,12,0,0,1,1,2,0,1,0,0,1,0,1
2018,SPICY,750,12,0,0,1,1,0,0,1,2,5,0,2,0
2018,SOUR,750,12,0,0,0,3,1,0,0,0,1,0,0,0
2018,NATURAL,700,12,6,1,6,10,12,11,5,4,2,6,13,4
2018,NATURAL,1,12,16,8,15,3,5,5,1,10,6,4,4,20
2018,NATURAL,200,24,4,0,0,2,0,1,9,1,5,0,2,0
2018,SWEET,750,12,0,8,3,1,5,1,1,1,11,11,9,7
2018,SALTED,750,12,3,3,3,9,15,3,9,9,6,7,13,15
2018,SPICY,750,12,1,0,1,0,2,1,1,2,2,3,1,5
2018,SOUR,750,12,0,1,0,0,0,0,0,0,1,0,3,0
2017,NATURAL,200,24,0,1,0,2,5,1,1,2,2,2,1,2
2017,SWEET,750,12,0,0,0,0,0,0,0,1,0,0,0,0
2018,NATURAL,700,12,9,21,14,9,21,21,18,8,0,0,0,0
2018,NATURAL,1,12,9,11,9,10,9,8,10,2,0,0,0,0
2018,NATURAL,700,12,51,84,40,48,33,70,34,26,40,41,23,21
2018,NATURAL,1,12,19,39,32,21,25,18,18,38,39,33,28,48
2018,NATURAL,200,24,33,0,12,12,2,16,11,5,22,24,1,1
2018,SWEET,750,12,16,20,17,18,9,18,10,22,12,36,8,24
2018,SALTED,750,12,6,11,1,5,7,5,6,6,6,13,7,19
2018,SPICY,750,12,0,17,2,1,5,4,3,9,5,4,17,13
2018,SOUR,750,12,2,3,2,2,1,5,0,10,7,6,0,3
2018,NATURAL,200,24,7,2,4,3,2,0,4,1,0,0,0,0
2018,SPICY,750,12,0,0,0,1,0,0,0,0,0,0,0,0
2015,NATURAL,700,12,2,1,5,3,1,2,0,1,8,5,5,18
2018,NATURAL,700,12,2,1,5,2,6,4,2,1,2,1,1,1
2018,NATURAL,1,12,2,2,5,3,2,1,3,5,4,2,1,5
2018,NATURAL,200,24,7,3,6,1,4,1,10,2,2,1,1,0
2018,SWEET,750,12,0,0,0,5,0,1,0,3,1,0,0,0
2018,SALTED,750,12,0,1,1,0,1,0,0,0,0,0,0,0
2018,SPICY,750,12,0,0,0,0,0,1,0,0,0,0,0,0
2018,NATURAL,700,12,1,1,0,3,2,0,0,1,0,3,1,4
2018,NATURAL,1,12,0,0,1,0,0,0,0,2,0,1,0,2
2018,NATURAL,200,24,0,0,0,1,1,0,0,0,0,0,0,0
2018,NATURAL,700,12,10,4,3,7,14,3,3,4,4,2,5,6
2018,NATURAL,1,12,0,2,3,1,6,14,2,4,8,2,10,20
2018,NATURAL,200,24,7,0,4,1,0,1,0,2,4,0,0,0
2018,SWEET,750,12,2,0,0,3,2,2,4,0,0,0,0,0
2018,SALTED,750,12,0,0,0,0,0,0,1,1,0,0,0,2
2018,SPICY,750,12,0,0,1,0,0,0,1,1,1,0,0,1
2018,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2015,NATURAL,1,12,3,2,3,2,2,3,1,2,3,1,2,5
2015,NATURAL,200,24,1,2,5,10,10,10,5,1,16,6,2,5
2015,SWEET,750,12,0,0,0,1,0,1,0,0,1,0,1,1
2016,NATURAL,700,12,10,3,6,5,2,2,2,2,2,3,5,4
2018,NATURAL,700,12,17,43,18,34,18,26,24,37,16,17,19,12
2018,NATURAL,1,12,16,8,0,0,21,15,7,5,30,29,22,25
2018,NATURAL,200,24,11,0,2,0,1,9,3,9,11,3,3,3
2018,SWEET,750,12,1,0,2,5,1,0,2,2,1,0,0,1
2018,SALTED,750,12,0,1,1,0,2,1,0,0,1,2,0,1
2018,SPICY,750,12,5,1,1,3,7,0,1,1,1,0,0,3
2018,SOUR,750,12,0,0,0,0,0,0,0,0,1,0,0,0
2018,NATURAL,700,12,7,21,20,12,54,28,19,24,13,0,5,28
2018,NATURAL,1,12,20,5,24,11,9,3,8,15,12,0,6,11
2018,NATURAL,200,24,9,5,2,1,6,6,13,6,10,0,0,4
2018,SWEET,750,12,10,2,6,7,8,4,3,0,2,0,4,20
2018,SALTED,750,12,1,1,1,5,10,7,5,0,0,0,2,4
2018,SPICY,750,12,0,1,6,2,4,3,1,1,4,0,1,6
2018,SOUR,750,12,1,0,1,2,1,1,0,0,0,0,0,25
2016,NATURAL,1,12,2,4,6,3,4,4,5,3,4,5,4,4
2016,NATURAL,200,24,0,0,0,1,3,2,0,1,1,0,2,2
2016,SWEET,750,12,0,0,0,0,0,0,0,1,0,0,0,0
2018,NATURAL,700,12,26,23,33,39,37,58,39,38,24,23,38,35
2018,NATURAL,1,12,68,58,69,46,66,43,47,54,62,51,53,59
2018,NATURAL,200,24,13,3,10,6,1,6,3,2,15,6,6,12
2018,SWEET,750,12,3,2,11,26,12,4,4,8,8,6,18,17
2018,SALTED,750,12,3,2,2,3,8,5,2,4,0,0,10,7
2018,SPICY,750,12,8,6,6,9,20,6,1,2,4,2,4,12
2018,SOUR,750,12,0,2,1,1,1,1,0,1,6,3,0,3
2018,NATURAL,700,12,35,22,35,27,37,30,28,28,27,32,31,35
2018,NATURAL,1,12,6,7,16,10,15,9,5,2,8,6,14,5
2018,NATURAL,200,24,0,0,0,1,1,3,4,5,4,0,0,3
2018,SWEET,750,12,0,0,0,1,2,1,0,0,1,0,0,0
2018,SALTED,750,12,2,0,1,0,0,3,2,0,0,0,0,2
2018,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2018,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2018,NATURAL,700,12,7,19,44,14,9,7,17,11,10,23,4,19
2018,NATURAL,1,12,15,24,5,30,44,25,37,23,50,66,45,40
2018,SWEET,750,12,0,1,0,3,5,0,1,1,1,4,0,2
2018,SALTED,750,12,2,0,0,1,6,5,5,6,6,1,1,3
2018,SPICY,750,12,0,0,0,0,5,5,0,1,3,0,2,0
2018,NATURAL,700,12,1,6,6,1,5,11,6,4,14,8,3,1
2018,NATURAL,1,12,2,5,9,14,11,25,7,7,9,7,3,5
2018,NATURAL,200,24,1,2,0,1,6,0,0,0,2,0,0,1
2018,SWEET,750,12,0,0,0,1,1,0,0,0,1,0,0,0
2018,SALTED,750,12,0,0,1,0,0,1,1,0,3,3,1,1
2018,SPICY,750,12,0,0,2,0,0,0,0,0,0,0,0,0
2018,SOUR,750,12,0,0,0,0,0,0,1,2,0,0,0,2
2018,NATURAL,700,12,22,10,27,38,18,34,12,15,10,13,10,16
2018,NATURAL,1,12,7,14,6,5,9,5,5,1,13,10,11,12
2018,NATURAL,200,24,6,2,3,0,0,3,0,1,3,1,1,1
2018,SWEET,750,12,0,0,0,3,0,0,1,8,4,0,0,1
2018,SALTED,750,12,8,3,4,9,5,6,5,6,9,5,5,3
2018,SPICY,750,12,0,0,0,0,2,0,0,0,0,0,0,0
2018,NATURAL,700,12,5,17,15,4,12,10,6,10,5,11,6,6
2018,NATURAL,1,12,11,9,11,8,16,14,12,10,13,8,19,38
2018,NATURAL,200,24,2,0,0,0,3,7,9,2,4,5,5,0
2018,SWEET,750,12,3,3,1,6,6,3,4,2,7,0,0,1
2018,SALTED,750,12,3,2,3,3,5,1,6,2,1,4,0,4
2018,SPICY,750,12,0,0,0,0,0,0,1,0,1,1,1,2
2017,NATURAL,700,12,0,6,6,9,3,2,2,0,0,0,0,0
2017,NATURAL,1,12,14,16,28,13,1,9,4,0,0,0,0,0
2017,NATURAL,200,24,0,0,0,1,0,2,2,0,0,0,0,0
2017,SWEET,750,12,0,1,0,0,0,0,0,0,0,0,0,0
2015,NATURAL,700,12,18,3,22,9,17,22,7,38,5,15,32,8
2018,NATURAL,700,12,4,2,3,3,1,7,6,6,8,4,5,5
2018,NATURAL,1,12,0,6,2,0,0,2,1,1,1,3,0,2
2018,NATURAL,200,24,3,2,1,0,0,0,0,0,1,0,0,0
2018,SALTED,750,12,0,0,0,0,1,0,0,0,0,1,0,0
2018,SPICY,750,12,4,2,0,0,0,0,0,0,1,0,0,0
2018,NATURAL,700,12,10,7,6,20,17,20,10,4,13,4,15,56
2018,NATURAL,1,12,34,26,32,18,19,27,60,41,38,27,26,54
2018,NATURAL,200,24,4,1,4,2,5,4,20,0,6,2,4,5
2018,SWEET,750,12,5,7,3,7,11,11,10,8,10,10,6,9
2018,SALTED,750,12,1,2,2,1,3,5,3,1,9,4,2,4
2018,SPICY,750,12,0,1,1,1,0,0,2,4,2,1,0,1
2018,SOUR,750,12,1,1,1,1,0,0,1,0,12,0,0,1
2015,NATURAL,1,12,8,3,8,8,3,2,6,12,5,8,25,19
2015,NATURAL,200,24,4,1,1,2,1,4,1,2,0,1,0,0
2015,SWEET,750,12,0,0,0,0,0,0,1,2,0,1,1,0
2015,SALTED,750,12,2,0,1,1,0,0,0,0,0,0,0,0
2016,NATURAL,700,12,21,10,1,10,9,5,8,4,5,6,0,4
2016,NATURAL,1,12,5,7,10,19,3,2,2,4,13,1,1,15
2016,NATURAL,200,24,0,3,1,0,2,1,1,3,1,0,0,2
2018,NATURAL,700,12,17,16,48,14,16,13,13,32,24,26,15,16
2018,NATURAL,1,12,14,9,9,14,21,5,14,3,13,14,19,22
2018,NATURAL,200,24,13,0,3,1,1,2,27,3,4,0,0,0
2018,SWEET,750,12,0,0,1,3,0,0,0,0,1,0,0,0
2018,SALTED,750,12,0,0,1,1,1,1,0,0,0,0,0,1
2018,SPICY,750,12,0,0,0,0,0,0,1,0,0,0,0,0
2018,NATURAL,700,12,25,19,44,32,17,22,18,28,16,26,15,22
2018,NATURAL,1,12,19,8,11,13,33,35,18,31,22,16,22,25
2018,NATURAL,200,24,18,5,5,4,5,3,5,0,11,4,0,6
2018,SWEET,750,12,5,2,14,10,6,5,3,19,6,5,9,19
2018,SALTED,750,12,2,4,2,3,1,1,3,2,10,6,3,3
2018,SPICY,750,12,4,0,8,0,1,3,4,10,5,3,1,0
2018,SOUR,750,12,1,0,0,0,0,2,0,3,2,0,0,0
2018,NATURAL,700,12,6,4,11,30,10,5,9,15,10,9,6,17
2018,NATURAL,1,12,14,12,21,8,8,21,12,13,31,22,9,42
2018,NATURAL,200,24,0,0,0,0,0,0,5,1,6,3,0,0
2018,SWEET,750,12,5,1,2,5,7,3,2,7,3,7,7,3
2018,SALTED,750,12,2,2,0,5,0,4,4,4,3,2,11,5
2018,SPICY,750,12,3,0,0,0,1,1,0,1,1,0,5,1
2018,SOUR,750,12,0,0,0,0,0,1,0,3,0,0,4,1
2018,NATURAL,700,12,20,9,20,35,21,29,29,33,32,16,16,11
2018,NATURAL,1,12,31,25,40,26,32,51,36,27,31,32,18,18
2018,NATURAL,200,24,8,2,2,1,2,3,5,2,5,4,4,3
2018,SWEET,750,12,6,3,3,8,11,9,6,7,7,11,13,10
2018,SALTED,750,12,5,2,10,19,15,2,9,2,5,2,4,7
2018,SPICY,750,12,1,6,1,1,5,3,1,1,4,3,1,6
2018,SOUR,750,12,2,0,4,6,0,4,2,2,3,0,0,6
2018,NATURAL,700,12,35,42,22,39,29,22,18,11,18,22,8,18
2018,NATURAL,1,12,20,12,17,18,26,24,25,20,24,30,26,46
2018,NATURAL,200,24,25,0,0,8,0,5,0,1,1,6,11,0
2018,SWEET,750,12,5,5,3,14,10,3,8,22,7,10,6,13
2018,SALTED,750,12,4,2,4,2,7,2,1,2,3,3,5,0
2018,SPICY,750,12,1,8,2,0,4,3,3,1,4,0,2,1
2018,SOUR,750,12,0,0,0,1,0,0,0,1,7,0,0,0
2018,NATURAL,700,12,39,36,44,38,48,31,23,23,14,0,0,22
2018,NATURAL,1,12,28,17,15,14,20,13,16,21,22,0,0,28
2018,NATURAL,200,24,10,5,5,0,5,2,12,0,7,0,0,1
2018,SWEET,750,12,4,1,13,18,13,4,3,7,9,0,0,9
2018,SALTED,750,12,4,4,2,3,13,1,6,1,1,0,0,14
2018,SPICY,750,12,0,1,3,0,15,1,2,5,3,0,0,4
2018,SOUR,750,12,0,0,4,0,2,0,4,1,2,0,0,7
2018,NATURAL,700,12,65,72,56,84,39,59,43,58,41,54,70,84
2018,NATURAL,1,12,29,13,26,28,23,13,30,21,27,41,41,68
2018,NATURAL,200,24,54,7,7,0,15,27,14,13,13,3,2,4
2018,SWEET,750,12,1,2,17,19,7,6,3,11,15,13,7,15
2018,SALTED,750,12,9,6,17,5,39,11,7,11,16,10,17,44
2018,SPICY,750,12,3,1,4,0,8,1,1,5,5,1,6,7
2018,SOUR,750,12,1,5,6,0,0,0,0,0,12,2,0,5
2018,NATURAL,700,12,45,82,47,81,59,92,29,40,33,16,25,21
2018,NATURAL,1,12,19,20,25,21,26,41,29,40,41,32,17,45
2018,NATURAL,200,24,38,4,4,0,10,4,5,2,14,3,6,7
2018,SWEET,750,12,8,25,12,30,16,15,14,14,20,3,5,21
2018,SALTED,750,12,17,11,16,20,32,17,25,13,26,16,19,21
2018,SPICY,750,12,8,11,1,2,6,4,13,5,4,4,2,3
2018,SOUR,750,12,8,0,0,1,0,0,0,0,3,3,0,0
2018,NATURAL,700,12,9,13,8,35,14,12,7,3,16,12,1,7
2018,NATURAL,1,12,8,3,1,2,8,5,7,4,17,7,21,22
2018,NATURAL,200,24,3,0,0,0,0,0,0,0,11,0,0,0
2018,SWEET,750,12,0,1,0,9,13,3,0,3,4,10,6,6
2018,SALTED,750,12,0,0,2,3,4,10,0,5,3,0,0,3
2018,SPICY,750,12,0,2,1,1,2,3,1,2,2,0,0,3
2018,SOUR,750,12,1,1,1,0,0,13,0,0,4,1,0,2
2018,NATURAL,700,12,6,13,4,29,9,36,15,15,18,14,7,29
2018,NATURAL,1,12,8,13,13,12,15,25,24,53,33,46,28,72
2018,NATURAL,200,24,3,7,1,6,6,12,0,2,2,3,6,1
2018,SWEET,750,12,5,2,2,10,14,5,6,7,4,16,14,7
2018,SALTED,750,12,0,8,0,9,15,3,8,3,2,1,1,4
2018,SPICY,750,12,0,1,0,1,1,1,3,4,3,2,2,1
2018,SOUR,750,12,0,0,1,1,3,0,1,2,8,3,0,1
2018,NATURAL,700,12,8,3,4,5,6,4,9,1,1,3,3,1
2018,NATURAL,1,12,2,2,0,3,2,2,1,3,2,2,0,1
2018,NATURAL,200,24,0,0,0,0,0,1,0,1,0,0,1,0
2018,SWEET,750,12,0,0,0,1,0,0,3,0,1,0,0,0
2018,SALTED,750,12,0,0,0,0,0,0,0,0,0,0,0,2
2018,SPICY,750,12,0,0,0,0,0,0,0,0,1,0,0,0
2018,NATURAL,700,12,26,26,31,21,23,31,23,23,23,26,12,32
